Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2017,Canada,12 to 13 years,Web developer; Desktop applications developer,59090.9090909091,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,United States,20 or more years,Web developer; Mobile developer; Database administrator,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Germany,20 or more years,Embedded applications/devices developer; Desktop applications developer,86021.5053763441,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,Finland,12 to 13 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Australia,20 or more years,Web developer; Embedded applications/devices developer; Data scientist,68181.8181818182,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,South Africa,10 to 11 years,Web developer; Mobile developer; Developer with a statistics or mathematics background,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,20 or more years,Web developer; Embedded applications/devices developer; Desktop applications developer; Database administrator; Systems administrator,NA,,Male,,C,,C#,,,,JavaScript,,,,,,,,SQL,,TypeScript
2017,United States,17 to 18 years,Embedded applications/devices developer,NA,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,Brazil,20 or more years,Embedded applications/devices developer; Systems administrator; DevOps specialist,1592.35668789809,,Male,,C,C++,,,,,JavaScript,,,,,PHP,Python,,,,
2017,India,4 to 5 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,Ruby,SQL,,
2017,United States,20 or more years,Developer with a statistics or mathematics background,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,Germany,20 or more years,Desktop applications developer,46236.5591397849,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2017,India,1 to 2 years,Web developer,367.053296138599,,Female,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Germany,10 to 11 years,Embedded applications/devices developer; Developer with a statistics or mathematics background; Systems administrator; Other,43010.752688172,,Male,,,C++,C#,,,,,,,Objective-C,,,Python,,,,
2017,Dominican Republic,6 to 7 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Germany,8 to 9 years,Web developer; Database administrator,NA,,Male,,,,,,,,JavaScript,,,,,,,Ruby,SQL,,
2017,India,6 to 7 years,NA,NA,,Male,,C,C++,C#,,,,,,,,Perl,PHP,Python,,SQL,,
2017,France,20 or more years,Other,NA,,Male,,C,C++,,,,,,,,,,,Python,,,,
2017,Germany,3 to 4 years,Web developer; Desktop applications developer,NA,,Female,,,,,,,,,,,,,,,,,,
2017,Reunion (French),5 to 6 years,Web developer; Embedded applications/devices developer; Data scientist,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United States,4 to 5 years,Web developer,NA,,Female,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,20 or more years,Web developer; Desktop applications developer,NA,,Male,,C,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Ireland,3 to 4 years,Web developer; Data scientist; Database administrator; DevOps specialist,43010.752688172,,Male,,C,,,,,,JavaScript,,,,,,,,SQL,,
2017,United States,18 to 19 years,Web developer,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United Kingdom,8 to 9 years,Mobile developer,NA,,Male,,,,,,,,,,,Objective-C,,,,,,,
2017,Canada,20 or more years,Other,NA,,Male,,C,C++,,,,,JavaScript,,,,,,Python,,,,
2017,United States,20 or more years,Web developer,12e4,,Female,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Canada,9 to 10 years,Web developer; Other,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,India,4 to 5 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,United Kingdom,6 to 7 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist,62500,,Female,,,,,,,,,,,,,,Python,,,,
2017,Israel,20 or more years,Web developer; Machine learning specialist,109973.045822102,,Male,,,,,,,,JavaScript,,,,,,Python,Ruby,SQL,,
2017,Poland,14 to 15 years,Web developer; Desktop applications developer; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,United States,20 or more years,Developer with a statistics or mathematics background; Data scientist,188e3,,Male,,,,,,,,JavaScript,,,,Perl,,,,,,
2017,Netherlands,12 to 13 years,Web developer; Database administrator; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,TypeScript
2017,United Kingdom,11 to 12 years,Web developer; Developer with a statistics or mathematics background; Systems administrator; DevOps specialist,NA,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,Germany,17 to 18 years,Developer with a statistics or mathematics background,NA,,Male,,,C++,,,,,JavaScript,,,,,,,,,,
2017,United States,13 to 14 years,Web developer,75e3,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,2 to 3 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,United States,20 or more years,Web developer,74e3,,Male,,,,,,,,JavaScript,,,,,PHP,Python,,,,
2017,Chile,19 to 20 years,Mobile developer; Graphics programming; Developer with a statistics or mathematics background; Desktop applications developer,NA,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,France,5 to 6 years,Web developer; Mobile developer; Desktop applications developer; Database administrator; Systems administrator,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Netherlands,10 to 11 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,Objective-C,,PHP,,,,,
2017,France,20 or more years,Web developer,64516.1290322581,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,United Kingdom,6 to 7 years,Web developer; DevOps specialist,55e3,,Male,,,,,,,,JavaScript,,,,,,,Ruby,,,
2017,Germany,11 to 12 years,NA,NA,,Male,,,C++,C#,,,,,,,,,,,,,,
2017,Finland,9 to 10 years,Web developer,46451.6129032258,,Male,,,,C#,,,,JavaScript,,,,,,Python,,,,
2017,Netherlands,20 or more years,Web developer; Developer with a statistics or mathematics background,96774.1935483871,,NA,,,,,,,,,,,,,,,,,,
2017,Taiwan,15 to 16 years,Web developer; Data scientist; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Argentina,Less than a year,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,Germany,18 to 19 years,Web developer,67204.3010752688,,Female,,,,,,,,JavaScript,,,,,,Python,,,,
2017,United States,16 to 17 years,Web developer; Mobile developer; Desktop applications developer,96e3,,Female,,C,C++,,,,,,,,,,,,,,,
2017,United Kingdom,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
