Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2017,United States,7 to 8 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,6 to 7 years,Web developer; Database administrator; Systems administrator; DevOps specialist,32500,,NA,,,,,,,,,,,,,,,,,,
2017,South Africa,7 to 8 years,Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,NA,Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Kenya,NA,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,20 or more years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Poland,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Switzerland,20 or more years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Israel,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Israel,17 to 18 years,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,9 to 10 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Norway,16 to 17 years,Web developer; Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Serbia,7 to 8 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Singapore,20 or more years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Denmark,10 to 11 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Mexico,17 to 18 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Sweden,20 or more years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Singapore,7 to 8 years,Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Italy,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,France,NA,Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,3 to 4 years,Quality assurance engineer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Romania,11 to 12 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Bulgaria,9 to 10 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,3 to 4 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,10 to 11 years,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,Female,,,,,,,,,,,,,,,,,,
2017,Nepal,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Netherlands,6 to 7 years,Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,20 or more years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,1 to 2 years,Web developer; Developer with a statistics or mathematics background; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,Python,,SQL,,TypeScript
2017,United States,2 to 3 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,4 to 5 years,Web developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,7 to 8 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,Less than a year,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Armenia,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Albania,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,Web developer; Graphic designer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,7 to 8 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,9 to 10 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Colombia,1 to 2 years,Web developer; Mobile developer; Embedded applications/devices developer; Graphics programming; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,17 to 18 years,Web developer; Machine learning specialist; Data scientist; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,18 to 19 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,China,7 to 8 years,DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,South Korea,13 to 14 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Hungary,12 to 13 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,NA,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,6 to 7 years,Web developer; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,8 to 9 years,Database administrator,NA,,NA,,,C++,C#,,,,,,,,,,Python,,SQL,,
2017,Ireland,9 to 10 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Turkey,6 to 7 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Turkey,14 to 15 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Argentina,3 to 4 years,Web developer; Developer with a statistics or mathematics background,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Turkey,19 to 20 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Portugal,12 to 13 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,Mobile developer,4404.63955366319,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,Web developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,Web developer; Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Finland,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,China,3 to 4 years,Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,Less than a year,Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,11 to 12 years,Web developer; Mobile developer; Graphics programming; Machine learning specialist; Data scientist; Graphic designer; Desktop applications developer; Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Australia,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Denmark,12 to 13 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,I prefer not to say,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Greece,1 to 2 years,NA,NA,,NA,,,C++,,,,,,,,,,PHP,Python,Ruby,SQL,,
2017,Mexico,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Ukraine,10 to 11 years,DevOps specialist,72.2222222222222,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Israel,6 to 7 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Turkey,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,NA,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Australia,20 or more years,Web developer; Mobile developer; Embedded applications/devices developer; Graphics programming; Developer with a statistics or mathematics background; Graphic designer; Desktop applications developer; Systems administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Japan,13 to 14 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Austria,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Ethiopia,6 to 7 years,Web developer; Mobile developer; Graphic designer; Database administrator; Systems administrator; Quality assurance engineer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,4 to 5 years,Web developer; Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Austria,6 to 7 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Sri Lanka,2 to 3 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Poland,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Egypt,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,1 to 2 years,Web developer; Machine learning specialist; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Spain,16 to 17 years,Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,8 to 9 years,Web developer; Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Philippines,4 to 5 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Romania,1 to 2 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Ireland,3 to 4 years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,6 to 7 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Pakistan,14 to 15 years,Web developer; Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Australia,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Croatia,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,12 to 13 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,8 to 9 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Netherlands,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,I prefer not to say,9 to 10 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,El Salvador,10 to 11 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Poland,3 to 4 years,Web developer; Mobile developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Argentina,4 to 5 years,Web developer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,19 to 20 years,Developer with a statistics or mathematics background,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,20 or more years,Web developer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,11 to 12 years,Embedded applications/devices developer; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Mexico,14 to 15 years,Web developer; Data scientist,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,TypeScript
2017,Poland,16 to 17 years,Web developer; DevOps specialist,65185.1851851852,,NA,,,,,,,,,,,,,,,,,,
2017,I prefer not to say,NA,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Finland,10 to 11 years,Web developer; Graphic designer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Sweden,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,11 to 12 years,Web developer; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,9 to 10 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Australia,9 to 10 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Iran,16 to 17 years,Developer with a statistics or mathematics background,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,12 to 13 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,9 to 10 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Poland,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,China,11 to 12 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,6 to 7 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Ukraine,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,15 to 16 years,Web developer; Embedded applications/devices developer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,France,20 or more years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Israel,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,15 to 16 years,Embedded applications/devices developer,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,United Kingdom,14 to 15 years,Web developer; Systems administrator,68750,,NA,,,,,,,,,,,,,,,,,,
2017,Bangladesh,1 to 2 years,Web developer; Developer with a statistics or mathematics background; Database administrator,NA,,NA,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Germany,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Netherlands,7 to 8 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,17 to 18 years,Web developer,38173.5427984143,,NA,,,,,,,,,,,,,,,,,,
2017,Serbia,5 to 6 years,Web developer; Developer with a statistics or mathematics background; Data scientist; Database administrator; Systems administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,7 to 8 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Belgium,7 to 8 years,Desktop applications developer; DevOps specialist; Quality assurance engineer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Taiwan,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,3 to 4 years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Philippines,1 to 2 years,Web developer; Systems administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Finland,13 to 14 years,Web developer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Denmark,15 to 16 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,14 to 15 years,Web developer,19086.7713992072,,NA,,,,,,,,,,,,,,,,,,
2017,United States,14 to 15 years,Web developer,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Italy,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Russian Federation,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,19 to 20 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,15 to 16 years,Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Belgium,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,NA,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Japan,20 or more years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Netherlands,3 to 4 years,Web developer; Embedded applications/devices developer; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Argentina,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,7 to 8 years,Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,20 or more years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Sudan,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Vietnam,3 to 4 years,Mobile developer; Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Algeria,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Afghanistan,20 or more years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,5 to 6 years,Web developer; Database administrator; Systems administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,18 to 19 years,Web developer; Mobile developer; Embedded applications/devices developer; Graphics programming; Developer with a statistics or mathematics background; Graphic designer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Web developer; Machine learning specialist; Desktop applications developer; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Georgia,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Australia,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Azerbaidjan,NA,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,6 to 7 years,Web developer,NA,,Male,,,,C#,,,,,,,,,,Python,,SQL,,
2017,Latvia,6 to 7 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Oman,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Bosnia-Herzegovina,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,Data scientist; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Djibouti,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Pakistan,1 to 2 years,Mobile developer,1e3,,NA,,,,,,,,,,,,,,,,,,
2017,India,2 to 3 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,9 to 10 years,Web developer; Machine learning specialist; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,4 to 5 years,Web developer; Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Spain,8 to 9 years,Web developer; Mobile developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,China,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,Less than a year,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,4 to 5 years,Web developer; Mobile developer; Embedded applications/devices developer; Data scientist; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Thailand,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Ukraine,8 to 9 years,Web developer; Developer with a statistics or mathematics background; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Brazil,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,5 to 6 years,Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Estonia,5 to 6 years,Web developer; Graphics programming,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,8 to 9 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,1 to 2 years,Quality assurance engineer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,3 to 4 years,NA,NA,,NA,,C,C++,,,,,JavaScript,,,,,,,,SQL,,
2017,Colombia,1 to 2 years,Data scientist; Desktop applications developer; Database administrator; Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,15 to 16 years,Web developer; Mobile developer; Embedded applications/devices developer; Developer with a statistics or mathematics background; Data scientist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Serbia,16 to 17 years,Web developer; Embedded applications/devices developer; Machine learning specialist; Desktop applications developer; Database administrator; Systems administrator; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,15 to 16 years,Web developer; Mobile developer; Embedded applications/devices developer; Graphics programming; Graphic designer; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Iran,13 to 14 years,Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United Arab Emirates,17 to 18 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
